Cruise ,Year,Month,Day,Latitude,Longitude,Station,Bottle,Depth,Pres,Tinsitu,potential_temp,practical_salinity,oxygen,silicate,nitrate,Central,ENACW16,ENACW12,SPMW8,SPMW7,IrSPMW,LSW,MW,ISOW,NEADWL,DSOW,NEADWu,PIW,SAIW,SAIW6,SAIW4
GA434,2014,6,2,48.03892,-20.84758,23,19,396.7,400.3,11.524022,11.4724,35.5592,238.2,4.057071,10.849376,0.830209,0,0.830209,0.116394,0,0,0,0,0,0,0,0,0,0.053424,0.053424,0
GA435,2014,6,2,48.03892,-20.84756,23,20,298.6,301.3,11.939307,11.8997,35.6239,247.8,3.319202,9.475691,0.899475,0,0.899475,0.095647,0,0,0,0.004915,0,0,0,0,0,0,0,0
GA436,2014,6,2,48.03892,-20.84756,23,21,198.5,200,12.118842,12.0924,35.645,247.4,3.257497,9.153439,0.94274,0,0.94274,0.050356,0,0,0,0.006936,0,0,0,0,0,0,0,0
GA437,2014,6,2,48.03892,-20.84754,23,22,100.2,100.9,12.555907,12.5423,35.6985,245.2,2.745784,8.213179,0.999983,0.065264,0.934719,0,0,0,0,0,0,0,0,0,0,0,0,0
GA438,2014,6,3,48.78546,-21.43224,24,1,4061.9,4134.1,2.538032,2.1731,34.9109,239.9,43.164597,21.715536,0,0,0,0,0,0,0.052993,0.006042,0.120455,0.820482,0,0,0,0,0,0
GA439,2014,6,3,48.78546,-21.43222,24,2,3687.8,3749.6,2.536296,2.2154,34.9152,241.3,39.768503,21.038434,0,0,0,0,0,0,0.044604,0.003334,0.239669,0.712348,0,0,0,0,0,0
GA440,2014,6,3,48.78544,-21.4322,24,3,3443,3499.4,2.618983,2.3236,34.9256,244.4,37.410091,20.735604,0,0,0,0,0,0,0.095792,0.009685,0.235811,0.658685,0,0,0,0,0,0
GA441,2014,6,3,48.78548,-21.43226,24,4,3200.8,3250.8,2.725968,2.4548,34.9369,250.7,31.640639,19.709936,0,0,0,0,0,0,0.146191,0.011442,0.339752,0.502598,0,0,0,0,0,0
GA442,2014,6,3,48.7855,-21.43224,24,5,2956.4,3000.8,2.854231,2.6065,34.945,254.9,27.156977,18.979558,0,0,0,0,0,0,0.229949,0.016318,0.369394,0.384319,0,0,0,0,0,0
GA443,2014,6,3,48.78548,-21.43222,24,6,2711.7,2751.3,2.991917,2.767,34.9441,264.3,19.472429,17.605314,0,0,0,0,0,0,0.363621,0.014216,0.440672,0.18147,0,0,0,0,0,0
GA444,2014,6,3,48.78544,-21.43222,24,7,2465.8,2500.5,3.154698,2.9519,34.9351,270.1,14.586481,16.9064,0,0,0,0,0,0,0.566253,0.017339,0.351876,0.064496,0,0,0,0,0,0
GA445,2014,6,3,48.78546,-21.43224,24,8,2220.6,2250.2,3.326703,3.1455,34.9243,272.7,12.531507,16.903809,0,0,0,0,0,0,0.799651,0.02607,0.139685,0.034548,0,0,0,0,0,0
GA446,2014,6,3,48.78546,-21.43226,24,9,1975,2000.1,3.523316,3.363,34.9228,270.8,11.825928,17.053799,0,0,0,0.049652,0,0,0.863681,0.01979,0.024032,0.042825,0,0,0,0,0,0
GA447,2014,6,3,48.78544,-21.43223,24,10,1777.4,1799.5,3.771351,3.6264,34.9321,267.5,11.317216,17.179854,0,0,0,0.111907,0,0,0.829415,0.012366,0.01664,0.029654,0,0,0,0,0,0
GA448,2014,6,3,48.78544,-21.43223,24,11,1580.6,1599.4,3.938692,3.8102,34.9298,269.1,10.46555,17.098577,0,0,0,0.164648,0,0,0.816297,0.000367,0.006715,0.011966,0,0,0,0,0,0
GA449,2014,6,3,48.78542,-21.43222,24,12,1384.6,1400,4.214582,4.1012,34.9477,265.2,10.074745,17.114462,0,0,0,0.220697,0,0,0.776946,0.000045,0.000828,0.001476,0,0,0,0,0,0
GA450,2014,6,3,48.78544,-21.43228,24,13,1187.4,1199.8,4.938448,4.8363,35.0353,251.3,10.269949,17.49481,0,0,0,0.312006,0,0,0.647829,0.032647,0.002698,0.004808,0,0,0,0,0,0
GA451,2014,6,3,48.78544,-21.4322,24,14,991,1000.8,6.621646,6.5249,35.2565,222.1,10.51602,17.850531,0,0,0,0.477534,0,0,0.377556,0.131949,0.00465,0.008287,0,0,0,0,0,0
GA452,2014,6,3,48.78546,-21.43224,24,15,891.3,899.9,7.411046,7.3193,35.3393,209.1,10.498062,17.967141,0,0,0,0.591815,0,0,0.236917,0.157725,0.004857,0.008655,0,0,0,0,0,0
GA453,2014,6,3,48.78546,-21.43225,24,16,792.5,800.5,7.736257,7.6533,35.2946,202.1,10.385894,18.200934,0,0,0,0.776701,0,0,0.124946,0.090032,0.002976,0.005303,0,0,0,0,0,0
GA454,2014,6,3,48.78548,-21.43222,24,17,594.7,600.4,9.283364,9.2151,35.312,199.7,8.428631,16.839209,0.341904,0,0.341904,0.536572,0,0,0,0,0,0,0,0,0,0.121484,0.121484,0
GA455,2014,6,3,48.78546,-21.43224,24,18,495.7,499.7,10.028452,9.9692,35.375,237.2,5.802625,13.259161,0.528786,0,0.528786,0.315013,0,0,0,0,0,0,0,0,0,0.156226,0.156226,0
GA456,2014,6,3,48.78544,-21.4322,24,19,395.6,399.5,10.559007,10.5103,35.4507,247.4,4.573404,11.363824,0.62442,0,0.62442,0.284504,0,0,0,0,0,0,0,0,0,0.091094,0.091094,0
GA457,2014,6,3,48.7855,-21.4322,24,20,297.6,300.5,10.790675,10.7537,35.467,253.8,4.460846,11.100538,0.688622,0,0.688622,0.19783,0,0,0,0,0,0,0,0,0,0.113609,0.113609,0
GA458,2014,6,3,48.78548,-21.43224,24,21,198.4,200.3,11.102192,11.0772,35.507,249.4,4.285473,10.912144,0.753568,0,0.753568,0.15584,0,0,0,0,0,0,0,0,0,0.090647,0.090647,0
GA459,2014,6,3,48.78544,-21.43218,24,22,99.2,100.2,11.685876,11.673,35.5776,246.4,3.876376,10.397954,0.875883,0,0.875883,0.067316,0,0,0,0,0,0,0,0,0,0.056864,0.056864,0
GA460,2014,6,3,49.52918,-22.01724,25,1,4195.9,4272.1,2.58034,2.1979,34.913,241.9,42.959409,21.562096,0,0,0,0,0,0,0.065977,0.008331,0.103643,0.822023,0,0,0,0,0,0
GA461,2014,6,3,49.52913,-22.01718,25,2,3931.2,4000.1,2.589445,2.2386,34.9171,242.9,40.763177,21.151899,0,0,0,0,0,0,0.068459,0.007932,0.169053,0.754522,0,0,0,0,0,0
GA462,2014,6,3,49.52914,-22.01722,25,3,3444.8,3501.5,2.732985,2.4345,34.9347,251.3,32.134621,19.58079,0,0,0,0,0,0,0.131875,0.010451,0.342359,0.515285,0,0,0,0,0,0
GA463,2014,6,3,49.52914,-22.01722,25,4,3199.7,3249.6,2.846261,2.5724,34.9432,258.9,25.697887,18.438992,0,0,0,0,0,0,0.203188,0.010969,0.442351,0.343472,0,0,0,0,0,0
GA464,2014,6,3,49.52916,-22.01728,25,5,2954.3,2999,2.988538,2.7381,34.9446,265.1,20.343182,17.637504,0,0,0,0,0,0,0.34025,0.014063,0.436557,0.209113,0,0,0,0,0,0
GA465,2014,6,3,49.52914,-22.0172,25,6,2711.6,2750.6,3.108842,2.8817,34.936,268,17.304875,17.343364,0,0,0,0,0,0,0.508782,0.017427,0.334401,0.139362,0,0,0,0,0,0
GA466,2014,6,3,49.52914,-22.01725,25,7,2465.7,2500.3,3.252329,3.0478,34.9266,273.1,13.152314,16.795001,0,0,0,0,0,0,0.700512,0.020432,0.236123,0.042894,0,0,0,0,0,0
GA467,2014,6,3,49.52915,-22.01724,25,8,2220.4,2249.9,3.41045,3.2279,34.921,272.3,12.423728,16.997665,0,0,0,0.017518,0,0,0.866095,0.02499,0.032845,0.058531,0,0,0,0,0,0
GA468,2014,6,3,49.52914,-22.01719,25,9,1973.9,1999.5,3.622631,3.4609,34.9222,271.2,11.50182,17.05744,0,0,0,0.079242,0,0,0.850354,0.013068,0.020604,0.036717,0,0,0,0,0,0
GA469,2014,6,3,49.52916,-22.01722,25,10,1778.3,1800.1,3.759413,3.6146,34.9205,271.6,10.772269,16.944552,0,0,0,0.124244,0,0,0.838209,0.002798,0.012485,0.022249,0,0,0,0,0,0
GA470,2014,6,3,49.52916,-22.01722,25,11,1582.5,1600.7,3.919966,3.7916,34.9217,271.3,10.312698,16.895865,0,0,0,0.157977,0,0,0.837947,0.000079,0.001437,0.002562,0,0,0,0,0,0
GA471,2014,6,3,49.52918,-22.01724,25,12,1385.5,1400.6,4.167508,4.0546,34.9338,269.3,9.896507,16.934996,0,0,0,0.237623,0,0,0.733077,0,0,0,0,0,0,0.029297,0.029297,0
GA472,2014,6,3,49.52913,-22.01718,25,13,1187.4,1199.9,4.585022,4.4862,34.9646,260.4,9.83063,17.229842,0,0,0,0.343986,0,0,0.626945,0,0,0,0,0,0,0.029068,0.029068,0
GA473,2014,6,3,49.52914,-22.01724,25,14,991,1000.7,5.258217,5.1721,34.9885,242.7,10.20123,17.801713,0,0,0,0.467191,0,0,0.440798,0,0,0,0,0,0,0.092,0.092,0
GA474,2014,6,3,49.52918,-22.01725,25,15,890.2,899.1,6.080578,5.9982,35.0458,224.4,10.732432,18.431408,0,0,0,0.668097,0,0,0.23661,0,0,0,0,0,0,0.095276,0.095276,0
GA475,2014,6,3,49.52914,-22.0172,25,16,791.4,799.3,7.215448,7.1359,35.1232,205,10.80855,18.884632,0,0,0,0.897621,0,0,0,0,0,0,0,0,0,0.102372,0.102372,0
GA476,2014,6,3,49.52916,-22.01728,25,17,594.6,600.1,9.189357,9.1216,35.2405,214,8.066607,15.944088,0.406483,0,0.406483,0.284203,0,0,0,0,0,0,0,0,0,0.309285,0.309285,0
GA477,2014,6,3,49.52915,-22.01724,25,18,495.6,500.4,9.955747,9.8967,35.3364,246.9,5.545232,12.578808,0.555601,0,0.555601,0.193337,0,0,0,0,0,0,0,0,0,0.251089,0.251089,0
GA478,2014,6,3,49.52918,-22.01723,25,19,396.6,400,10.581925,10.5331,35.4331,254.3,4.638076,11.335773,0.654459,0,0.654459,0.195905,0,0,0,0,0,0,0,0,0,0.149691,0.149691,0
GA479,2014,6,3,49.52916,-22.01722,25,20,296.5,298.7,10.924849,10.8878,35.494,254,3.950203,10.510163,0.702478,0,0.702478,0.22422,0,0,0,0,0,0,0,0,0,0.073341,0.073341,0
GA480,2014,6,3,49.52915,-22.01724,25,21,198.4,199.6,11.161495,11.1365,35.5273,249.9,3.780967,10.327649,0.74933,0,0.74933,0.202469,0,0,0,0,0,0,0,0,0,0.048231,0.048231,0
GA481,2014,6,3,49.52916,-22.01721,25,22,99.2,100.3,11.728619,11.7157,35.5763,252.1,3.099678,9.008829,0.897774,0,0.897774,0.026265,0,0,0,0,0,0,0,0,0,0.075973,0.075973,0
GA482,2014,6,4,50.27784,-22.6046,26,1,4117.6,4192.2,2.584819,2.2117,34.9143,240.7,42.80772,21.407104,0,0,0,0,0,0,0.054606,0.009021,0.127064,0.809262,0,0,0,0,0,0
GA483,2014,6,4,50.27784,-22.60462,26,2,3443.3,3499.8,2.690534,2.3933,34.9322,250.3,32.612732,19.58504,0,0,0,0,0,0,0.100867,0.007493,0.370521,0.521079,0,0,0,0,0,0
GA484,2014,6,4,50.27784,-22.60462,26,3,3200.2,3250.8,2.765706,2.4936,34.94,254.9,28.697539,18.871739,0,0,0,0,0,0,0.145176,0.009642,0.427545,0.417604,0,0,0,0,0,0
GA485,2014,6,4,50.27784,-22.60464,26,4,2953.9,2999.3,2.892721,2.6443,34.9481,262.9,22.574316,17.710086,0,0,0,0,0,0,0.229015,0.011753,0.501204,0.258002,0,0,0,0,0,0
GA486,2014,6,4,50.27784,-22.60464,26,5,2709.2,2749.4,3.012748,2.7876,34.9462,268.4,17.117964,16.920559,0,0,0,0,0,0,0.359281,0.012049,0.512972,0.115669,0,0,0,0,0,0
GA487,2014,6,4,50.27786,-22.60463,26,6,2464.3,2499.1,3.146926,2.9444,34.9374,271.9,14.296013,16.693287,0,0,0,0,0,0,0.54699,0.016976,0.377825,0.058176,0,0,0,0,0,0
GA488,2014,6,4,50.27786,-22.60462,26,7,2269.1,2300.1,3.259133,3.0742,34.9297,273.3,12.824953,16.674907,0,0,0,0,0,0,0.702855,0.022457,0.241284,0.03336,0,0,0,0,0,0
GA489,2014,6,4,50.27783,-22.60463,26,8,1973.6,1998.6,3.428257,3.2695,34.9216,272.7,11.992826,16.884409,0,0,0,0.024958,0,0,0.873535,0.02425,0.027762,0.049472,0,0,0,0,0,0
GA490,2014,6,4,50.27782,-22.60462,26,9,1778,1800.4,3.575165,3.4328,34.922,271.8,11.440794,16.947963,0,0,0,0.070219,0,0,0.857909,0.015051,0.020418,0.036385,0,0,0,0,0,0
GA491,2014,6,4,50.27782,-22.60462,26,10,1581.2,1599.9,3.741946,3.6158,34.92,271.6,10.797239,16.963016,0,0,0,0.125782,0,0,0.836633,0.002098,0.012751,0.022723,0,0,0,0,0,0
GA492,2014,6,4,50.27782,-22.60464,26,11,1385.2,1400.6,3.868711,3.759,34.9196,271.3,10.301618,16.895273,0,0,0,0.15155,0,0,0.84485,0.000069,0.001269,0.002262,0,0,0,0,0,0
GA493,2014,6,4,50.27782,-22.60464,26,12,1187.1,1199.7,4.082858,3.9887,34.9272,270.3,10.306522,16.927696,0,0,0,0.217693,0,0,0.748095,0,0,0,0,0,0,0.034207,0.034207,0
GA494,2014,6,4,50.2778,-22.60462,26,13,988.7,999.2,4.469445,4.3895,34.9586,262.8,9.863962,17.125611,0,0,0,0.275672,0,0,0.724353,0,0,0,0,0,0,0,0,0
GA495,2014,6,4,50.27782,-22.60464,26,14,890,899.5,4.694694,4.6218,34.9821,257.5,10.215148,17.335689,0,0,0,0.323737,0,0,0.676263,0,0,0,0,0,0,0,0,0
GA496,2014,6,4,50.27782,-22.60464,26,15,742.8,750.5,5.078804,5.0166,34.9762,246.9,10.487918,17.633103,0,0,0,0.426297,0,0,0.478351,0,0,0,0,0,0,0.095337,0.095337,0
GA497,2014,6,4,50.27784,-22.60462,26,16,594.5,600.5,6.095826,6.042,35.0204,222.7,10.868551,18.564906,0,0,0,0.624687,0,0,0.206214,0,0,0,0,0,0,0.169079,0.169079,0
GA498,2014,6,4,50.27782,-22.60462,26,17,496.5,501,6.557483,6.5112,34.9811,210.2,10.985373,18.882987,0,0,0,0.60431,0,0,0.040322,0,0,0,0,0,0,0.355331,0.355331,0
GA499,2014,6,4,50.27782,-22.60458,26,18,396.5,400.5,7.423038,7.3837,34.9805,244.8,8.224431,15.896569,0.123383,0,0.123383,0.306128,0,0,0,0,0,0,0,0,0,0.570461,0.570461,0
GA500,2014,6,4,50.27782,-22.60464,26,19,297.5,300.2,8.284871,8.2536,35.0825,268.5,6.31274,13.368066,0.29875,0,0.29875,0.179123,0,0,0,0,0,0,0,0,0,0.522164,0.522164,0
GA501,2014,6,4,50.27782,-22.60464,26,20,198.4,199.7,9.010583,8.9888,35.189,266.1,5.75385,12.913864,0.420665,0,0.420665,0.158576,0,0,0,0,0,0,0,0,0,0.420827,0.420827,0
GA502,2014,6,4,50.27781,-22.60464,26,21,148.8,149.7,9.307117,9.2905,35.2204,263.4,5.009521,12.336175,0.490914,0,0.490914,0.091242,0,0,0,0,0,0,0,0,0,0.417895,0.417895,0
GA503,2014,6,4,50.27782,-22.60462,26,22,99.2,100.1,9.999798,9.9882,35.2668,261.2,3.93608,11.007992,0.619919,0,0.619919,0,0,0,0,0,0,0,0,0,0,0.380556,0.380556,0
GA504,2014,6,5,51.02964,-23.19066,27,1,3919.7,3989.4,2.580869,2.2315,34.9166,242.4,41.983762,21.437136,0,0,0,0,0,0,0.076621,0.009785,0.118347,0.795224,0,0,0,0,0,0
GA505,2014,6,5,51.02962,-23.19068,27,2,3687.8,3751.2,2.58478,2.2624,34.9203,244.7,40.217523,21.123809,0,0,0,0,0,0,0.085303,0.009751,0.15672,0.748211,0,0,0,0,0,0
GA506,2014,6,5,51.02962,-23.19065,27,3,3444,3501.1,2.646161,2.3499,34.929,248.2,35.955477,20.349808,0,0,0,0,0,0,0.105199,0.010152,0.258483,0.626149,0,0,0,0,0,0
GA507,2014,6,5,51.02964,-23.19068,27,4,3199.9,3250.8,2.74196,2.4704,34.9409,255.5,29.108068,19.050809,0,0,0,0,0,0,0.136093,0.009138,0.419846,0.434912,0,0,0,0,0,0
GA508,2014,6,5,51.02962,-23.19066,27,5,2954.6,3000.5,2.868229,2.6202,34.9506,263.4,22.049997,17.824303,0,0,0,0,0,0,0.211157,0.009614,0.534036,0.245194,0,0,0,0,0,0
GA509,2014,6,5,51.02964,-23.19069,27,6,2710,2750.2,2.977343,2.7528,34.9507,268.7,17.592253,17.108207,0,0,0,0,0,0,0.322897,0.011542,0.533278,0.132283,0,0,0,0,0,0
GA510,2014,6,5,51.02964,-23.1907,27,7,2465.1,2500.3,3.111309,2.9093,34.9412,271.7,14.612206,16.952186,0,0,0,0,0,0,0.516194,0.015905,0.398367,0.069531,0,0,0,0,0,0
GA511,2014,6,5,51.02961,-23.1907,27,8,2219.9,2250.4,3.237047,3.0573,34.9282,272.9,13.363123,16.98074,0,0,0,0,0,0,0.712087,0.022003,0.212181,0.053705,0,0,0,0,0,0
GA512,2014,6,5,51.02962,-23.1907,27,9,1975.4,2000.6,3.41678,3.258,34.9233,273.5,11.90959,17.023142,0,0,0,0.016309,0,0,0.884992,0.027129,0.025721,0.045835,0,0,0,0,0,0
GA513,2014,6,5,51.02964,-23.1907,27,10,1778.8,1800.6,3.577211,3.4348,34.9219,271.9,11.426,17.087282,0,0,0,0.069951,0,0,0.86152,0.014966,0.019248,0.034301,0,0,0,0,0,0
GA514,2014,6,5,51.02964,-23.1907,27,11,1582,1600.6,3.697172,3.5715,34.9208,271.7,10.952578,17.126454,0,0,0,0.110645,0,0,0.846412,0.005692,0.013387,0.023856,0,0,0,0,0,0
GA515,2014,6,5,51.02964,-23.19068,27,12,1384.1,1400.4,3.83412,3.7248,34.9173,272.6,10.299786,17.071187,0,0,0,0.143929,0,0,0.854854,0.000024,0.000432,0.00077,0,0,0,0,0,0
GA516,2014,6,5,51.02962,-23.19068,27,13,1187,1199.6,3.962027,3.869,34.9184,272.8,9.85501,17.029812,0,0,0,0.186545,0,0,0.777405,0,0,0,0,0,0,0.036055,0.036055,0
GA517,2014,6,5,51.02963,-23.19071,27,14,990.6,1000.6,4.211146,4.1331,34.9322,269.7,9.705113,17.081277,0,0,0,0.241453,0,0,0.709106,0,0,0,0,0,0,0.049449,0.049449,0
GA518,2014,6,5,51.02962,-23.19068,27,15,841.5,850.5,5.134473,5.0629,35.0534,248.4,10.279327,17.700092,0,0,0,0.353945,0,0,0.605199,0.034299,0.002355,0.004196,0,0,0,0,0,0
GA519,2014,6,5,51.02962,-23.19066,27,16,694.3,701.2,5.381959,5.3224,35.0343,242.4,10.237866,17.88682,0,0,0,0.464634,0,0,0.535358,0,0,0,0,0,0,0,0,0
GA520,2014,6,5,51.02962,-23.19068,27,17,594.4,600.5,6.390779,6.3355,35.1397,222.4,10.5514,18.212092,0,0,0,0.61812,0,0,0.343952,0.029616,0.002977,0.005305,0,0,0,0,0,0
GA521,2014,6,5,51.02964,-23.19068,27,18,495.5,500.5,6.75438,6.7073,35.1086,212,10.7421,18.722726,0,0,0,0.865754,0,0,0.07077,0,0,0,0,0,0,0.063461,0.063461,0
GA522,2014,6,5,51.02962,-23.19069,27,19,396.5,400.4,6.9773,6.9393,35.0031,220.1,9.820178,17.949885,0,0,0,0.622683,0,0,0,0,0,0,0,0,0,0.377308,0.377308,0
GA523,2014,6,5,51.02964,-23.19066,27,20,298.4,300.8,7.805032,7.7748,35.0285,259.9,6.963911,14.519537,0.19822,0,0.19822,0.260106,0,0,0,0,0,0,0,0,0,0.541688,0.541688,0
GA524,2014,6,5,51.02962,-23.19069,27,21,198.4,200.1,8.558237,8.5371,35.1263,254.4,6.588045,14.167087,0.343322,0,0.343322,0.181348,0,0,0,0,0,0,0,0,0,0.475366,0.475366,0
GA525,2014,6,5,51.02963,-23.19068,27,22,100.2,100.7,9.974557,9.9629,35.3219,258,4.533079,11.923381,0.598206,0,0.598206,0.088258,0,0,0,0,0,0,0,0,0,0.313598,0.313598,0
GA526,2014,6,5,52.02494,-23.97211,28,1,3857.1,3924.7,2.600998,2.2585,34.9192,244.9,41.058364,21.177833,0,0,0,0,0,0,0.088296,0.010964,0.125399,0.775322,0,0,0,0,0,0
GA527,2014,6,5,52.02494,-23.97212,28,2,3686.6,3749.7,2.61759,2.2945,34.9231,245.9,39.518001,20.800107,0,0,0,0,0,0,0.087475,0.011499,0.17308,0.727916,0,0,0,0,0,0
GA528,2014,6,5,52.02493,-23.97214,28,3,3442.8,3499.8,2.671764,2.375,34.9312,250.4,34.776494,19.997449,0,0,0,0,0,0,0.110168,0.010473,0.284457,0.594881,0,0,0,0,0,0
GA529,2014,6,5,52.02492,-23.97213,28,4,3197.8,3249.4,2.764129,2.4922,34.9418,256.5,28.973282,18.943477,0,0,0,0,0,0,0.149451,0.010887,0.404618,0.435031,0,0,0,0,0,0
GA530,2014,6,5,52.02493,-23.97213,28,5,2954.4,3000.1,2.875648,2.6275,34.9507,264,21.958021,17.739208,0,0,0,0,0.007187,0,0.19512,0.007455,0.547115,0.243123,0,0,0,0,0,0
GA531,2014,6,5,52.0249,-23.97214,28,6,2709.8,2749.9,3.018728,2.7934,34.9484,269.6,17.104699,17.048078,0,0,0,0,0.025789,0,0.300137,0.003736,0.548485,0.121852,0,0,0,0,0,0
GA532,2014,6,5,52.0249,-23.97208,28,7,2465.9,2500.7,3.158186,2.9553,34.9361,272.7,14.179542,16.909516,0,0,0,0,0.042545,0,0.466257,0.001861,0.428637,0.0607,0,0,0,0,0,0
GA533,2014,6,5,52.0249,-23.97206,28,8,2219.7,2249.8,3.281614,3.1012,34.924,275.5,13.037572,16.995127,0,0,0,0,0.061216,0,0.618218,0.001677,0.26419,0.0547,0,0,0,0,0,0
GA534,2014,6,5,52.0249,-23.97205,28,9,1973.3,1998.9,3.462294,3.303,34.9223,273.2,11.947828,17.073828,0,0,0,0,0.09807,0,0.688413,0.000919,0.182636,0.029962,0,0,0,0,0,0
GA535,2014,6,5,52.02488,-23.97211,28,10,1777.7,1799.9,3.598836,3.4562,34.9215,271.9,11.683339,17.171402,0,0,0,0,0.127994,0,0.736716,0.000936,0.103825,0.03053,0,0,0,0,0,0
GA536,2014,6,5,52.02492,-23.9721,28,11,1581.9,1600.9,3.754792,3.6284,34.9202,271.8,10.986126,17.167787,0,0,0,0,0.160361,0,0.79846,0.000702,0.017576,0.022901,0,0,0,0,0,0
GA537,2014,6,5,52.02488,-23.97209,28,12,1385,1400.6,3.880733,3.7709,34.9172,272.7,10.357153,17.13248,0,0,0,0,0.186594,0,0.813433,0,0,0,0,0,0,0,0,0
GA538,2014,6,5,52.0249,-23.9721,28,13,1186.9,1200,4.073493,3.9794,34.9239,271.7,9.999144,17.04742,0,0,0,0,0.208895,0,0.74875,0,0,0,0,0,0,0.04236,0.04236,0
GA539,2014,6,5,52.02491,-23.97208,28,14,989.6,1000.5,4.43427,4.3545,34.9471,264.7,9.878408,17.242007,0,0,0,0,0.294556,0,0.654054,0,0,0,0,0,0,0.051395,0.051395,0
GA540,2014,6,5,52.02492,-23.9721,28,15,841.5,850.5,4.911636,4.8416,34.9865,252.8,10.171574,17.620842,0,0,0,0,0.448224,0,0.551824,0,0,0,0,0,0,0,0,0
GA541,2014,6,5,52.02492,-23.9721,28,16,693.3,699.7,5.714999,5.6538,35.0357,233.2,10.650618,18.12637,0,0,0,0,0.646587,0,0.353473,0,0,0,0,0,0,0,0,0
GA542,2014,6,5,52.02492,-23.97212,28,17,594.4,599.6,6.643405,6.5871,35.1102,214.6,10.786462,18.545095,0,0,0,0,0.878898,0,0.12113,0,0,0,0,0,0,0,0,0
GA543,2014,6,5,52.0249,-23.97208,28,18,496.5,500.7,7.527506,7.4775,35.1151,204.1,10.428517,18.700912,0,0,0,0,0.811584,0,0,0,0,0,0,0,0,0.188405,0.188405,0
GA544,2014,6,5,52.02492,-23.97209,28,19,397.5,400.7,8.128229,8.0867,35.0802,246.8,7.47108,15.001931,0.243304,0,0.243304,0,0.276427,0,0,0,0,0,0,0,0,0.480266,0.480266,0
GA545,2014,6,5,52.0249,-23.9721,28,20,297.4,300.3,9.159588,9.1263,35.2264,245.3,6.519045,14.021255,0.422595,0,0.422595,0,0.226704,0,0,0,0,0,0,0,0,0.350733,0.350733,0
GA546,2014,6,5,52.02492,-23.97206,28,21,198.4,200,9.749434,9.7265,35.2964,257.3,5.42551,12.499153,0.545157,0,0.545157,0,0.135836,0,0,0,0,0,0,0,0,0.319072,0.319072,0
GA547,2014,6,5,52.0249,-23.9721,28,22,99.2,100.2,10.724157,10.712,35.3962,264.8,2.575538,9.138922,0.741265,0,0.741265,0,0,0,0,0,0,0,0,0,0,0.258979,0.258979,0
GA548,2014,6,6,53.02006,-24.75204,29,1,3528.2,3587.9,2.703293,2.396,34.9357,251.4,34.004394,19.399626,0,0,0,0,0,0,0.076104,0.01142,0.34875,0.56367,0,0,0,0,0,0
GA549,2014,6,6,53.02004,-24.75203,29,2,3199.3,3250.8,2.841655,2.5677,34.9572,264.2,22.382218,17.450047,0,0,0,0,0.00121,0,0.112562,0.007508,0.63386,0.244859,0,0,0,0,0,0
GA550,2014,6,6,53.02006,-24.75202,29,3,2955.9,3001.9,2.922183,2.6728,34.9596,267.1,18.679338,16.933132,0,0,0,0,0.013439,0,0.153458,0.004405,0.685028,0.14367,0,0,0,0,0,0
GA551,2014,6,6,53.02004,-24.75198,29,4,2709.4,2750,3.027857,2.8023,34.9567,271.1,15.38775,16.549157,0,0,0,0,0.028375,0,0.245382,0.002011,0.658629,0.065602,0,0,0,0,0,0
GA552,2014,6,6,53.02004,-24.75202,29,5,2464.5,2499.6,3.126929,2.9247,34.942,271.8,14.339296,16.627147,0,0,0,0,0.041537,0,0.391485,0.001599,0.513234,0.052145,0,0,0,0,0,0
GA553,2014,6,6,53.02004,-24.75202,29,6,2219.4,2249.7,3.255188,3.0752,34.9301,273.5,12.765541,16.654348,0,0,0,0,0.060245,0,0.537821,0.00085,0.373364,0.02772,0,0,0,0,0,0
GA554,2014,6,6,53.02002,-24.752,29,7,1974.9,2000.8,3.409492,3.2508,34.9237,274,12.002023,16.828961,0,0,0,0,0.089355,0,0.650467,0.000789,0.233644,0.025745,0,0,0,0,0,0
GA555,2014,6,6,53.02004,-24.752,29,8,1778.4,1801.5,3.555507,3.4133,34.9237,272.3,11.551539,16.876604,0,0,0,0,0.121304,0,0.692239,0.000568,0.167357,0.018531,0,0,0,0,0,0
GA556,2014,6,6,53.02004,-24.752,29,9,1580.7,1600.5,3.696258,3.5706,34.9234,271.2,11.0104,16.878284,0,0,0,0,0.151821,0,0.736042,0.000307,0.101804,0.010025,0,0,0,0,0,0
GA557,2014,6,6,53.02004,-24.75202,29,10,1383.8,1400.3,3.810565,3.7015,34.9189,274.3,10.275828,16.804122,0,0,0,0,0.173587,0,0.814551,0.000229,0.004183,0.007454,0,0,0,0,0,0
GA558,2014,6,6,53.02002,-24.752,29,11,1186.7,1199.9,3.917135,3.8245,34.9148,276.1,9.822569,16.676564,0,0,0,0,0.175402,0,0.788,0,0,0,0,0,0,0.036597,0.036597,0
GA559,2014,6,6,53.02002,-24.75202,29,12,991.4,1001.7,4.047852,3.971,34.9125,276.6,9.211343,16.569573,0,0,0,0,0.186497,0,0.743228,0,0,0,0,0,0,0.070281,0.070281,0
GA560,2014,6,6,53.02002,-24.75201,29,13,890.7,900.5,4.135623,4.0666,34.9178,274.3,9.280468,16.656176,0,0,0,0,0.207243,0,0.718675,0,0,0,0,0,0,0.074087,0.074087,0
