stnnbr,c2,c3,c4,bottle flag,geotrc_ID,c7,c8,lat,lon,bottom depth,CTD pressure,CTD temperature,c14,c15,practical_salinity,bottle salinity flag,c18,c19,oxygen,bottle oxygen flag,silicate,silicate flag,nitrate,nitrate flag,c26,c27,phosphate,phosphate flag,PO,NO,SiO,absolute_salinity,conservative_temp,potential_temp,sigma0,depth
31.0,8,10,11,2,15058,20181111,2058,-2.4998,-151.9992,4706,1211.3,3.8029,34.5706,2,34.5732,2,87.5,2,87.59,2,97.86,2,39.58,2,0.0,2,2.83,2,526.24,470.72439999999995,1555.49,34.74613598489815,3.7100345229669958,3.710765045836584,27.48440659069206,1201.135431227481
31.0,5,1,2,2,15049,20181111,1134,-2.5015,-152.0067,4706,1410.5,3.2487,34.5899,2,34.5901,2,96.3,2,96.29,2,110.35,2,39.34,2,0.0,2,2.76,2,524.0899999999999,477.10120000000006,1751.54,34.764491393868425,3.144725355914476,3.1452726837726566,27.55374931142478,1398.0032497019006
31.0,8,7,8,2,15059,20181111,2058,-2.4998,-151.9992,4706,1413.5,3.2588,34.5892,2,34.5918,2,96.4,2,96.16,2,109.49,2,39.16,2,0.0,2,2.81,2,531.71,475.2288,1738.51,34.76622001759166,3.154436587918307,3.1550057162575533,27.554211166291452,1400.96674038744
31.0,8,4,5,2,15060,20181111,2058,-2.4998,-151.9992,4706,1614.9,2.7815,34.6109,2,34.6134,2,102.0,2,101.99,2,121.61,2,39.0,2,0.0,2,2.77,2,531.34,479.51,1926.14,34.788936010173586,2.665885847782117,2.6663117486016183,27.616548000927196,1599.8194823227773
31.0,8,1,2,2,15061,20181111,2058,-2.4998,-151.9992,4706,1815.9,2.562,34.6245,2,34.6272,2,101.1,2,101.05,2,129.92,2,39.13,2,0.0,2,2.78,2,531.9499999999999,479.82840000000004,2049.85,34.803648271383345,2.432307631913349,2.4326793064684913,27.648394887373797,1798.0914374490562
31.0,11,34,35,2,15095,20181112,1156,-2.5047,-152.0002,4706,1816.6,2.4294,34.633,2,34.6337,2,101.1,2,101.02,2,135.5,2,38.72,2,0.0,2,2.67,2,514.87,475.82959999999997,2133.52,34.81018200706312,2.301535087846743,2.301857731635162,27.66458200487591,1798.7815428944539
31.0,11,31,32,2,15096,20181112,1156,-2.5047,-152.0002,4706,2020.5,2.2534,34.6424,2,34.6421,2,107.9,2,108.03,2,138.72,2,38.38,2,0.0,2,2.67,2,521.88,479.5484,2188.8300000000004,34.819269034368574,2.1108009248828115,2.111042848265242,27.687463838407666,1999.7249640539187
31.0,11,28,29,2,15097,20181112,1156,-2.5047,-152.0002,4706,2274.6,2.0709999999999997,34.6509,2,34.6506,2,116.6,2,117.02,2,139.8,2,37.97,2,0.0,2,2.69,2,533.97,484.5696,2214.02,34.82822713496542,1.9092481791121052,1.9093929549851854,27.71064350777101,2249.876544568713
31.0,11,25,26,2,15098,20181112,1156,-2.5047,-152.0002,4706,2529.4,1.9011,34.6601,2,34.6594,2,127.0,2,127.18,2,140.58,2,37.31,2,0.0,2,2.62,2,533.28,488.3408,2235.88,34.83729054264854,1.719579671083619,1.7196310279941334,27.73250141360745,2500.4253268118614
31.0,11,22,23,2,15099,20181112,1156,-2.5047,-152.0002,4706,2783.3,1.7737,34.6674,2,34.6665,2,131.5,2,132.12,2,143.41,2,37.09,2,0.0,2,2.58,2,532.02,491.1512,2283.27,34.84457066277186,1.5712404070329926,1.5712155278143953,27.749437234774632,2749.8006266000725
31.0,11,19,20,2,15100,20181112,1156,-2.5047,-152.0002,4706,3041.3,1.6815,34.6734,2,34.6726,2,138.2,2,138.68,2,143.8,2,36.7,2,0.0,2,2.57,2,537.03,493.93600000000004,2295.68,34.850685545532215,1.4563965269336492,1.4563130275359073,27.76274203891876,3002.910180955452
31.0,11,16,17,2,15101,20181112,1156,-2.5047,-152.0002,4706,3448.0,1.5279,34.6834,2,34.6818,2,148.8,2,148.73,2,144.97,2,36.19,2,0.0,2,2.49,2,534.6800000000001,499.0491999999999,2323.28,34.85982933722561,1.2660399739806547,1.2658477205037484,27.78363896098176,3401.3076480728646
31.0,11,13,14,2,15102,20181112,1156,-2.5047,-152.0002,4706,3857.1,1.4458,34.6905,2,34.6899,2,157.9,2,158.05,2,143.41,2,35.53,2,0.0,2,2.44,2,536.25,501.98040000000003,2309.2000000000003,34.86775663844793,1.1433862940676547,1.1431329471275813,27.798488061995386,3801.331520431629
31.0,11,7,8,2,15104,20181112,1156,-2.5047,-152.0002,4706,4543.2,1.3741,34.6978,2,34.6997,2,173.8,2,174.99,2,134.71,2,34.39,2,0.0,2,2.36,2,540.79,507.8852,2195.6400000000003,34.876593856400206,0.9974333976429167,0.997099677225667,27.815434933077313,4470.603525358259
31.0,11,4,5,2,15105,20181112,1156,-2.5047,-152.0002,4706,4625.8,1.3589,34.6991,2,34.6993,2,177.9,2,179.25,2,132.26,2,34.06,2,0.0,2,2.32,2,538.8499999999999,508.9508,2163.1499999999996,34.87605661691337,0.9731581454847124,0.9727990732481272,27.816622579416617,4551.04347882817
31.0,11,1,2,2,15106,20181112,1156,-2.5047,-152.0002,4706,4667.2,1.3573,34.6994,2,34.6989,2,179.2,2,178.61,2,131.87,2,34.04,2,0.0,2,2.33,2,539.76,508.11719999999997,2156.6600000000003,34.87559788085479,0.966782952389967,0.9664153987790671,27.816679191600997,4591.3500870115795
33.0,3,5,6,2,15120,20181113,417,-5.0004,-152.0006,5423,352.6,10.8161,34.7913,2,34.7917,2,23.1,2,19.04,2,28.92,2,33.4,2,0.0,2,2.48,2,403.44,342.352,452.84000000000003,34.95839681229437,10.766378797228612,10.772852216260954,26.658708532157334,350.35028121269426
33.0,3,1,2,2,15121,20181113,417,-5.0004,-152.0006,5423,403.3,10.0112,34.7415,2,34.7427,2,17.4,2,16.28,2,31.95,2,35.38,2,0.0,2,2.56,2,413.08000000000004,358.75840000000005,495.53,34.909602624271336,9.958498451105726,9.963974540954135,26.76175424728035,400.6777940993091
33.0,8,34,35,2,15196,20181113,2129,-4.9997,-152.0026,5423,403.6,10.0274,34.7421,2,34.7429,2,16.2,2,17.87,2,32.06,2,34.66,2,0.0,2,2.53,2,410.02,353.37879999999996,498.77000000000004,34.909806205268936,9.974609722060395,9.980091423646982,26.75917066420675,400.9755580098484
33.0,5,10,11,2,15192,20181113,1115,-5.0004,-152.0006,5423,404.1,10.1056,34.7471,2,34.748000000000005,2,17.4,2,17.2,2,31.36,2,34.9,2,0.0,2,2.45,2,396.95,355.032,487.59999999999997,34.91493505059935,10.052415825176123,10.058000901753523,26.74986378468907,401.47181826437713
33.0,8,32,33,2,15197,20181113,2129,-4.9997,-152.0026,5423,453.0,9.0905,34.6833,2,34.6836,2,33.9,2,31.18,2,34.21,2,36.19,2,0.0,2,2.58,2,431.08000000000004,381.4992,544.3299999999999,34.85065463341301,9.036082813170516,9.040382740629317,26.868456458049423,450.0007562602139
33.0,8,30,31,2,15198,20181113,2129,-4.9997,-152.0026,5423,503.9,8.1184,34.6227,2,34.6233,2,60.6,2,61.55,2,35.19,2,35.99,2,0.0,2,2.5,2,449.05,409.9332,589.3999999999999,34.79050992325086,8.063001457565532,8.066129417453235,26.97263027854615,500.5024149867383
33.0,8,28,29,2,15199,20181113,2129,-4.9997,-152.0026,5423,604.2,7.2164,34.58,2,34.5806,2,61.4,2,64.17,2,42.42,2,37.8,2,0.0,2,2.64,2,473.37000000000006,430.07399999999996,700.47,34.74838914715435,7.15513663031205,7.1574114120287495,27.071317229247597,599.9814275063244
33.0,5,7,8,2,15193,20181113,1115,-5.0004,-152.0006,5423,605.8,7.0924,34.5751,2,34.5755,2,67.6,2,64.83,2,43.48,2,37.97,2,0.0,2,2.55,2,460.08,432.3796,717.03,34.74327669540456,7.0316461091349876,7.033814202674499,27.08451286447189,601.5679373672313
33.0,8,24,25,2,15200,20181113,2129,-4.9997,-152.0026,5423,706.4,6.2897,34.5517,2,34.5588,2,68.7,2,69.28,2,52.49,2,39.28,2,0.0,2,2.71,2,489.33000000000004,449.5104,856.63,34.72738231336073,6.223472043151874,6.225174915354745,27.18038684969133,701.2958286189967
33.0,5,4,5,2,15194,20181113,1115,-5.0004,-152.0006,5423,756.5,5.7934,34.5362,2,34.5372,2,82.8,2,84.16,2,55.4,2,38.39,2,0.0,2,2.61,2,488.7099999999999,455.77520000000004,915.16,34.70608838275304,5.725644766990893,5.7268993100640495,27.22672918506146,750.9436454351688
33.0,8,22,23,2,15201,20181113,2129,-4.9997,-152.0026,5423,806.1,5.672000000000001,34.5355,2,34.5364,2,83.1,2,83.98,2,57.18,2,38.72,2,0.0,2,2.69,2,500.93,458.7896,941.6800000000001,34.70569192152251,5.60039615781171,5.6015999339716975,27.241834577026793,800.0843240005605
33.0,8,19,20,2,15202,20181113,2129,-4.9997,-152.0026,5423,906.5,5.0865,34.5362,2,34.5374,2,87.7,2,88.02,2,67.74,2,38.71,2,0.0,2,2.71,2,508.07,462.7328,1104.12,34.707450144882564,5.009730206434747,5.010717702513606,27.31349839464474,899.519091255097
33.0,5,1,2,2,15195,20181113,1115,-5.0004,-152.0006,5423,906.8,4.9969,34.5373,2,34.5388,2,88.2,2,87.19,2,68.99,2,38.98,2,0.0,2,2.68,2,502.59000000000003,464.5164,1122.04,34.708859076169595,4.920744426099035,4.9217093034522446,27.324847136024346,899.8161259940192
33.0,8,15,16,2,15203,20181113,2129,-4.9997,-152.0026,5423,1008.0,4.6645,34.5402,2,34.5417,2,92.1,2,92.44,2,75.26,2,38.49,2,0.0,2,2.72,2,514.04,465.02320000000003,1221.3400000000001,34.712452731387984,4.581882632127047,4.58273227756716,27.365827541108274,999.9951557029708
33.0,8,13,14,2,15204,20181113,2129,-4.9997,-152.0026,5423,1209.6,3.8956,34.5584,2,34.559,2,99.4,2,99.46,2,90.61,2,38.41,2,0.0,2,2.73,2,522.61,471.26879999999994,1458.6100000000001,34.7312544388788,3.8021369861769942,3.8027754479099913,27.463342634022638,1199.4184979153406
33.0,8,9,10,2,15205,20181113,2129,-4.9997,-152.0026,5423,1415.0,3.2038,34.5865,2,34.5873,2,108.3,2,108.19,2,107.42,2,37.83,2,0.0,2,2.68,2,523.59,474.38439999999997,1719.49,34.76104573222554,3.100006289181414,3.1004936695614687,27.555186902532114,1402.406318301459
33.0,8,5,6,2,15206,20181113,2129,-4.9997,-152.0026,5423,1615.7,2.7662,34.6105,2,34.6105,2,107.0,2,106.85,2,120.9,2,38.16,2,0.0,2,2.72,2,528.45,476.23879999999997,1920.35,34.785295759578965,2.6507608113529804,2.6511459563115443,27.6149811044736,1600.56089592745
33.0,11,33,34,2,15241,20181114,1205,-4.9997,-152.0027,5423,1817.3,2.4904,34.6281,2,34.6278,2,106.7,2,106.18,2,130.62,2,38.51,2,0.0,2,2.68,2,521.58,478.9568,2065.48,34.80346645398553,2.3616469008589487,2.361963618539653,27.65421470275328,1799.4177177256354
33.0,8,1,2,2,15207,20181113,2129,-4.9997,-152.0026,5423,1818.5,2.5088,34.6266,2,34.6276,2,105.6,2,105.73,2,130.09,2,38.66,2,0.0,2,2.74,2,530.4300000000001,479.9588,2057.08,34.803269035864766,2.3796755073306812,2.380004364524047,27.652541851168507,1800.600832469796
33.0,11,31,32,2,15242,20181114,1205,-4.9997,-152.0027,5423,2022.1,2.2768,34.6401,2,34.6401,2,112.5,2,112.49,2,135.51,2,38.18,2,0.0,2,2.71,2,532.54,482.0724,2145.14,34.81644173050822,2.1337120732784416,2.1339511159587925,27.68335711351824,2001.2409618241377
33.0,11,29,30,2,15243,20181114,1205,-4.9997,-152.0027,5423,2275.0,2.0724,34.6514,2,34.6506,2,120.5,2,119.84,2,138.92,2,37.85,2,0.0,2,2.67,2,533.6899999999999,486.22799999999995,2203.64,34.827418974186784,1.910596164770421,1.910736280219788,27.709893999641736,2250.2025757900506
33.0,11,25,26,2,15244,20181114,1205,-4.9997,-152.0027,5423,2529.8,1.916,34.6608,2,34.6606,2,129.9,2,129.64,2,139.02,2,37.23,2,0.0,2,2.6,2,532.64,490.02639999999997,2214.94,34.83777821729208,1.734140150889919,1.7342070396217664,27.731782802295584,2500.7433848963037
33.0,11,23,24,2,15245,20181114,1205,-4.9997,-152.0027,5423,2783.6,1.8205,34.6677,2,34.6665,2,135.0,2,135.26,2,140.09,2,36.84,2,0.0,2,2.57,2,533.6099999999999,491.8712,2236.6099999999997,34.84388058310887,1.6170030722475373,1.6170125601122483,27.745482802101378,2750.012593949709
33.0,11,19,20,2,15246,20181114,1205,-4.9997,-152.0027,5423,3039.0,1.7002,34.6744,2,34.6732,2,141.3,2,142.39,2,140.88,2,36.38,2,0.0,2,2.52,2,532.99,494.5484,2255.5899999999997,34.85061509769289,1.474881985563443,1.4748140256604403,27.761340896114234,3000.5650419306708
33.0,11,17,18,2,15247,20181114,1205,-4.9997,-152.0027,5423,3549.4,1.5353,34.6857,2,34.6844,2,158.4,2,157.52,2,139.8,2,35.52,2,0.0,2,2.46,2,538.82,501.35360000000003,2254.52,34.86172598785163,1.2628206898604786,1.262637320954628,27.785379822604682,3500.420390914964
33.0,11,13,14,2,15248,20181114,1205,-4.9997,-152.0027,5423,4060.8,1.405,34.6945,2,34.6956,2,168.9,2,170.34,2,134.91,2,34.45,2,0.0,2,2.36,2,536.14,503.81600000000003,2193.99,34.872599802313765,1.0816868365168808,1.081406596464732,27.806570006304355,4000.1241141965756
33.0,11,11,12,2,15249,20181114,1205,-4.9997,-152.0027,5423,4575.0,1.3429,34.7002,2,34.6991,2,182.8,2,182.15,2,128.76,2,33.59,2,0.0,2,2.33,2,543.3000000000001,507.3012,2113.5499999999997,34.87542325502362,0.9635970457718901,0.9632255706511734,27.816750954554436,4501.440277032345
33.0,11,7,8,2,15250,20181114,1205,-4.9997,-152.0027,5423,5257.5,1.3742,34.7022,2,34.702,2,187.3,2,188.02,2,125.83,2,33.47,2,0.0,2,2.31,2,546.07,512.0096,2075.4700000000003,34.87778193076429,0.9117646045451763,0.9113590249200934,27.8220581759349,5165.129635249853
33.0,11,5,6,2,15251,20181114,1205,-4.9997,-152.0027,5423,5340.9,1.3819,34.7022,2,34.7019,2,186.5,3,188.83,2,125.34,2,33.46,2,0.0,2,2.29,2,543.78,512.7228,2068.9300000000003,34.877631364235214,0.9087583135600663,0.9083491141038047,27.822135098689387,5246.099031240915
33.0,11,1,2,2,15252,20181114,1205,-4.9997,-152.0027,5423,5382.6,1.3871,34.7022,2,34.7017,2,190.4,3,187.87,2,125.53,2,33.4,2,0.0,2,2.27,2,539.72,511.18199999999996,2070.82,34.87742188810029,0.9085225874996841,0.9081119838362918,27.82198302476263,5286.573038763003
34.0,3,11,12,2,15262,20181115,428,-7.5001,-152.0002,5052,322.2,11.0158,34.8056,2,34.806999999999995,2,21.3,2,22.19,2,25.7,2,32.8,2,0.0,2,2.39,2,392.64000000000004,339.69399999999996,407.69,34.973091867510476,10.969096042543827,10.975869884974852,26.633675296947104,320.151781836505
34.0,3,8,9,2,15263,20181115,428,-7.5001,-152.0002,5052,484.2,8.6315,34.6495,2,34.6519,2,61.1,2,62.87,2,31.08,2,34.66,2,0.0,2,2.4,2,434.87,398.37879999999996,529.0699999999999,34.81869313786754,8.575802009309909,8.5794851579721,26.916290708174074,480.9340751054701
34.0,3,6,7,2,15264,20181115,428,-7.5001,-152.0002,5052,605.8,7.3088,34.585,2,34.5869,2,56.2,2,53.93,2,40.56,2,38.76,2,0.0,2,2.67,2,467.78,429.1268,662.33,34.754284962582986,7.24684142007959,7.24922617842859,27.06304752458368,601.5379586841314
34.0,3,4,5,2,15265,20181115,428,-7.5001,-152.0002,5052,807.0,5.608,34.539,2,34.5413,2,66.1,2,66.69,2,60.1,2,40.7,2,0.0,2,2.83,2,505.34000000000003,460.666,968.19,34.71012520013593,5.536668171828062,5.537902491732105,27.25309468362525,800.9359581623283
34.0,3,1,2,2,15266,20181115,428,-7.5001,-152.0002,5052,1006.8,4.8296,34.5369,2,34.5394,2,86.9,2,86.95,2,71.64,2,39.39,2,0.0,2,2.77,2,516.3000000000001,468.2452,1161.55,34.70963739642179,4.745776722333103,4.746671762770735,27.345324499033268,998.757759656833
35.0,5,10,11,2,15387,20181116,450,-10.5002,-152.0003,5224,353.0,10.6105,34.6807,2,34.6816,2,76.6,2,76.06,2,17.88,2,27.37,2,0.0,2,2.06,2,395.36,341.0016,344.26,34.84682038571689,10.56345945091957,10.567777268420873,26.60851597590704,350.6999641804336
35.0,3,8,9,2,15310,20181115,2146,-10.5002,-152.0002,5224,453.3,8.3023,34.6032,2,34.6054,2,98.5,2,100.04,2,27.17,2,31.45,2,0.0,2,2.18,2,437.94000000000005,404.476,507.59000000000003,34.7711999136469,8.251967336424292,8.25482285270573,26.92908711632549,450.23755312967484
35.0,5,8,9,2,15388,20181116,450,-10.5002,-152.0003,5224,454.4,8.18,34.6008,2,34.6022,2,99.4,2,99.87,2,27.75,2,32.0,2,0.0,2,2.18,2,437.77000000000004,409.63,516.12,34.767993573113735,8.130032746755722,8.132817027317135,26.945024464608423,451.3289258090474
35.0,3,4,5,2,15311,20181115,2146,-10.5002,-152.0002,5224,554.4,7.0039,34.5513,2,34.5533,2,100.5,2,99.54,2,36.36,2,34.54,2,0.0,2,2.38,2,468.44,433.8872,644.9399999999999,34.71962328272302,6.949055469117774,6.950863927543812,27.07741850554612,550.5205741564322
35.0,5,5,6,2,15389,20181116,450,-10.5002,-152.0003,5224,555.0,6.9017,34.5478,2,34.5496,2,101.2,2,103.15,2,37.04,2,34.66,2,0.0,2,2.35,2,467.4,438.6587999999999,658.75,34.71590973723507,6.847302717583539,6.849033138312429,27.088452609506476,551.1155806117938
35.0,3,1,2,2,15312,20181115,2146,-10.5002,-152.0002,5224,805.3,5.4466,34.5132,2,34.5154,2,106.5,2,106.66,2,53.66,2,36.63,2,0.0,2,2.55,2,501.90999999999997,461.23839999999996,911.56,34.68352338033662,5.376832399751218,5.377683351473942,27.251472251658242,799.1837448192563
35.0,9,34,35,2,15391,20181116,2055,-10.5003,-152.0,5224,806.8,5.3153,34.5129,2,34.5131,2,105.2,2,106.38,2,55.61,2,36.96,2,0.0,2,2.51,2,495.42999999999995,464.1528,940.53,34.681223936483306,5.246281805078389,5.247057295838484,27.265198280539153,800.669475233011
35.0,9,32,33,2,15392,20181116,2055,-10.5003,-152.0,5224,1007.2,4.4515,34.5272,2,34.5284,2,108.8,2,108.21,2,71.64,2,37.71,2,0.0,2,2.61,2,512.76,473.2428,1182.81,34.698046743441736,4.370879625392788,4.371473696588829,27.377530287017862,999.0683030182917
35.0,9,30,31,2,15393,20181116,2055,-10.5003,-152.0,5224,1210.9,3.7319999999999998,34.551,2,34.5516,2,115.3,2,114.31,2,86.79,2,37.67,2,0.0,2,2.65,2,525.06,478.9556,1416.16,34.72270068542863,3.6401459717554787,3.640609771192745,27.472839759982207,1200.5414919298948
35.0,9,26,27,2,15394,20181116,2055,-10.5003,-152.0,5224,1413.2,3.2548,34.5722,2,34.573,2,119.9,2,119.98,2,97.25,2,37.47,2,0.0,2,2.62,2,526.08,482.6896,1578.73,34.7453531011518,3.1507437194517287,3.151124534148056,27.53800988673993,1400.4389223872106
35.0,9,24,25,2,15395,20181116,2055,-10.5003,-152.0,5224,1616.0,2.8257,34.5949,2,34.5957,2,126.6,2,126.88,2,106.53,2,37.06,2,0.0,2,2.58,2,526.78,485.62080000000003,1724.83,34.76901395235085,2.7096292169713565,2.7099217578230173,27.596875177395532,1600.6404997023515
35.0,9,22,23,2,15396,20181116,2055,-10.5003,-152.0,5224,1817.4,2.4373,34.6163,2,34.6172,2,136.2,2,136.77,2,112.98,2,36.52,2,0.0,2,2.54,2,530.47,490.2836,1831.47,34.79132136352807,2.309454137126573,2.3096376243650965,27.648918545670767,1799.273002932983
35.0,9,18,19,2,15397,20181116,2055,-10.5003,-152.0,5224,2021.5,2.2092,34.6339,2,34.6337,2,139.3,2,139.02,2,119.53,2,36.44,2,0.0,2,2.51,2,528.0699999999999,491.75919999999996,1931.97,34.80844712982474,2.067352917484334,2.0674807163962643,27.682348473602133,2000.3794648060264
35.0,9,15,16,2,15398,20181116,2055,-10.5003,-152.0,5224,2225.8,2.0128,34.6495,2,34.6502,2,142.9,2,143.01,2,124.41,2,36.24,2,0.0,2,2.48,2,527.41,493.8132,2009.1599999999999,34.825431935318434,1.856422898532233,1.8565048071888557,27.71253702583772,2201.4937094958127
35.0,9,11,12,2,15399,20181116,2055,-10.5003,-152.0,5224,2428.3,1.9072,34.6596,2,34.6598,2,143.6,2,142.81,2,129.1,2,36.27,2,0.0,2,2.49,2,528.76,493.90360000000004,2079.31,34.835435816680295,1.7347278415026681,1.7347791229791887,27.729870524392254,2400.650314727022
35.0,9,8,9,2,15400,20181116,2055,-10.5003,-152.0,5224,2631.2,1.8238,34.6672,2,34.6677,2,144.9,2,145.02,2,132.23,2,36.16,2,0.0,2,2.48,2,529.42,495.0487999999999,2128.47,34.8436353232817,1.6344481664567678,1.6344708311712688,27.74398254055518,2600.0160432015136
35.0,9,5,6,2,15401,20181116,2055,-10.5003,-152.0,5224,2834.8,1.7499,34.6729,2,34.6732,2,149.2,2,149.59,2,132.72,2,35.86,2,0.0,2,2.46,2,530.89,496.71479999999997,2140.39,34.84930591008551,1.5430508571615729,1.5430331499855514,27.75529879111923,2799.88532851677
35.0,13,35,36,2,15460,20181117,1613,-10.5003,-152.0002,5224,3041.2,1.6684,34.6785,2,34.6789,2,152.7,2,153.21,2,134.6,2,35.54,2,0.0,2,2.41,2,526.76,497.23720000000003,2172.21,34.85508175106776,1.4435634101881747,1.4434971548642375,27.767182029871492,3002.316101003735
35.0,9,1,2,2,15402,20181116,2055,-10.5003,-152.0,5224,3041.8,1.6698,34.678000000000004,2,34.6781,2,152.4,2,152.87,2,133.89,2,35.63,2,0.0,2,2.43,2,529.52,497.76840000000004,2161.22,34.854277829341655,1.4448815186279018,1.444811226083713,27.766444816997137,3002.9042889548405
35.0,13,31,32,2,15461,20181117,1613,-10.5003,-152.0002,5224,3244.1,1.6183,34.6819,2,34.6834,2,156.6,2,156.66,2,134.5,2,35.36,2,0.0,2,2.44,2,534.86,498.9448,2174.16,34.859544432432244,1.3746747371277162,1.3745766354071947,27.775707838459766,3201.1316194510487
35.0,13,29,30,2,15462,20181117,1613,-10.5003,-152.0002,5224,3447.4,1.5734,34.6846,2,34.684,2,161.4,2,161.43,2,132.25,2,35.03,2,0.0,2,2.41,2,534.98,500.5204,2145.18,34.860044977815754,1.3104090304145695,1.3102573610936161,27.78068319995782,3400.1586906763146
35.0,13,26,27,2,15463,20181117,1613,-10.5003,-152.0002,5224,3652.3,1.5096,34.6882,2,34.6877,2,167.3,2,167.33,2,130.29,2,34.56,2,0.0,2,2.38,2,536.23,501.87080000000003,2121.68,34.8636308011226,1.227101166571822,1.2268977523316609,27.789399872326157,3600.5705684655227
35.0,13,24,25,2,15464,20181117,1613,-10.5003,-152.0002,5224,3858.6,1.4673,34.6909,2,34.691,2,170.3,2,170.07,2,130.68,2,34.36,2,0.0,2,2.36,2,535.8699999999999,502.6748,2130.27,34.866805169400905,1.1641197727259114,1.1638793295212355,27.796301696668934,3802.1687915260186
35.0,13,20,21,2,15465,20181117,1613,-10.5003,-152.0002,5224,4062.3,1.4128,34.6944,2,34.6948,2,175.1,2,175.54,2,129.02,2,34.01,2,0.0,2,2.35,2,539.79,504.7568,2110.84,34.870509985822395,1.0891147659335356,1.0888288751224386,27.804395263028937,4001.047249967047
35.0,13,18,19,2,15466,20181117,1613,-10.5003,-152.0002,5224,4318.2,1.3683,34.6976,2,34.6989,2,181.0,2,181.13,2,127.65,2,33.7,2,0.0,2,2.33,2,542.28,507.346,2095.88,34.87442128589465,1.017515976607619,1.0171879947619842,27.812354285664014,4250.639757161822
35.0,13,15,16,2,15467,20181117,1613,-10.5003,-152.0002,5224,4575.6,1.3358,34.7005,2,34.7015,2,186.8,2,186.63,2,124.72,2,33.28,2,0.0,2,2.29,2,541.5799999999999,508.7804,2057.43,34.876881877842706,0.9566430824583059,0.9562736109276675,27.81837834132807,4501.416070781393
35.0,13,11,12,2,15468,20181117,1613,-10.5003,-152.0002,5224,4832.2,1.3088,34.703,2,34.7038,2,191.3,2,191.59,2,122.28,2,32.89,2,0.0,2,2.25,2,540.34,509.9652,2025.79,34.87908025604373,0.9004246228519265,0.9000159512124161,27.82384043320735,4751.13642710081
35.0,13,8,9,2,15469,20181117,1613,-10.5003,-152.0002,5224,5058.8,1.3225,34.7034,2,34.7042,2,192.5,2,192.73,2,120.71,2,32.79,2,0.0,2,2.23,2,538.38,510.1372,2003.3799999999999,34.87940670034398,0.8863774545793767,0.8859576649063549,27.825020643787184,4971.433260699332
35.0,13,4,5,2,15470,20181117,1613,-10.5003,-152.0002,5224,5141.5,1.3263,34.7038,2,34.7042,2,193.5,2,193.73,2,121.01,2,32.74,2,0.0,2,2.23,2,539.38,510.65319999999997,2008.88,34.87937257987356,0.8799293771399228,0.8795034430030575,27.825414384238456,5051.779934291338
35.0,13,1,2,2,15471,20181117,1613,-10.5003,-152.0002,5224,5182.3,1.3289,34.7039,2,34.704,2,193.5,2,193.29,2,120.62,2,32.7,2,0.0,2,2.23,2,538.9399999999999,509.826,2002.5900000000001,34.879151694708725,0.8774177230409841,0.8769882282430411,27.825401548173886,5091.408534330922
36.0,3,11,12,2,15482,20181118,812,-12.7503,-152.0001,5055,404.0,9.6451,34.6328,2,34.6343,2,99.0,2,98.63,2,19.35,2,27.55,2,0.0,2,1.97,2,403.98,365.314,388.88,34.79940145676337,9.595469487261036,9.59892468661443,26.73741462391763,401.28545633735257
36.0,3,8,9,2,15483,20181118,812,-12.7503,-152.0001,5055,504.5,7.7558,34.5458,2,34.5478,2,127.5,2,128.28,2,25.8,2,29.7,2,0.0,2,2.03,2,442.92999999999995,415.77599999999995,515.28,34.713328139972724,7.7030141874720215,7.70487892144198,26.965682955926923,500.9888893045767
36.0,3,6,7,2,15484,20181118,812,-12.7503,-152.0001,5055,656.0,6.0732,34.4913,2,34.4934,2,132.8,2,132.7,2,39.78,2,33.06,2,0.0,2,2.24,2,479.90000000000003,452.7208,729.4000000000001,34.65988568359736,6.013896929269126,6.014653030235947,27.15431715718296,651.1973793877844
36.0,3,4,5,2,15485,20181118,812,-12.7503,-152.0001,5055,807.7,5.2875,34.496,2,34.4974,2,122.2,2,121.88,2,52.49,2,35.46,2,0.0,2,2.44,2,500.08,465.1328,909.23,34.66517684175873,5.218793174238486,5.219368602956518,27.255816422377166,801.4953280497323
36.0,3,1,2,2,15486,20181118,812,-12.7503,-152.0001,5055,1007.6,4.3465,34.5192,2,34.5207,2,114.3,2,114.51,2,70.87,2,37.4,2,0.0,2,2.58,2,514.4100000000001,476.542,1177.5600000000002,34.690048861307524,4.266806306815045,4.267266788279465,27.382397744107948,999.382348154811
37.0,3,1,2,2,15557,20181118,2300,-15.0002,-152.0002,4865,453.2,9.453,34.5757,2,34.5787,2,112.0,2,112.25,2,17.7,2,26.78,2,0.0,2,1.97,2,417.6,371.48040000000003,377.75,34.7434828438245,9.39927049234129,9.40173563755619,26.726429219926104,450.05806523016753
37.0,5,14,15,2,15590,20181119,705,-15.0001,-152.0003,4865,454.0,9.5119,34.5752,2,34.5775,2,111.8,2,112.13,2,17.4,2,26.93,2,0.0,2,1.94,2,412.83,372.81239999999997,373.13,34.74228357139692,9.45790761275626,9.460349661862534,26.71587403022386,450.8516523093057
37.0,8,35,36,2,15595,20181119,1616,-15.0002,-152.0001,4865,454.4,8.8935,34.5497,2,34.5514,2,115.6,2,116.31,2,19.06,2,27.94,2,0.0,2,2.0,2,426.31,386.7692,402.21,34.7160623743177,8.841969090074343,8.843968019368589,26.79481785121402,451.24844158988475
