23.55,23.287,34.599,185.66,4.6558,6.5202,0.68735,23.298,30.974
23.56,23.265,34.604,185.37,4.6793,6.5707,0.6904,23.276,31.037
23.57,23.243,34.609,185.09,4.7028,6.6212,0.69348,23.254,31.102
23.58,23.221,34.614,184.8,4.7263,6.6718,0.6966,23.231,31.17
23.59,23.198,34.619,184.51,4.7496,6.7224,0.69975,23.209,31.239
23.6,23.175,34.623,184.21,4.773,6.773,0.70293,23.186,31.311
23.61,23.152,34.627,183.91,4.7963,6.8237,0.70615,23.162,31.384
23.62,23.129,34.632,183.6,4.8196,6.8743,0.7094,23.139,31.458
23.63,23.105,34.636,183.29,4.8428,6.925,0.71268,23.115,31.535
23.64,23.081,34.64,182.97,4.866,6.9757,0.716,23.091,31.614
23.65,23.057,34.644,182.65,4.8892,7.0265,0.71934,23.066,31.694
23.66,23.032,34.648,182.33,4.9124,7.0772,0.72272,23.041,31.777
23.67,23.007,34.652,182,4.9356,7.128,0.72614,23.016,31.862
23.68,22.982,34.656,181.66,4.9587,7.1789,0.72958,22.991,31.949
23.69,22.957,34.659,181.32,4.9818,7.2297,0.73306,22.965,32.039
23.7,22.931,34.663,180.98,5.0049,7.2806,0.73657,22.94,32.131
23.71,22.905,34.666,180.62,5.028,7.3316,0.74012,22.913,32.226
23.72,22.879,34.67,180.27,5.0511,7.3826,0.7437,22.887,32.323
23.73,22.852,34.673,179.9,5.0742,7.4336,0.74731,22.86,32.423
23.74,22.826,34.676,179.53,5.0972,7.4847,0.75096,22.833,32.526
23.75,22.799,34.679,179.16,5.1203,7.5358,0.75463,22.806,32.632
23.76,22.771,34.682,178.78,5.1433,7.587,0.75834,22.778,32.74
23.77,22.743,34.685,178.39,5.1664,7.6382,0.76207,22.751,32.85
23.78,22.716,34.687,178,5.1895,7.6895,0.76584,22.723,32.963
23.79,22.688,34.69,177.61,5.2126,7.7409,0.76962,22.694,33.079
23.8,22.659,34.692,177.21,5.2358,7.7923,0.77344,22.666,33.197
23.81,22.631,34.695,176.8,5.259,7.8438,0.77727,22.637,33.318
23.82,22.602,34.697,176.4,5.2822,7.8954,0.78113,22.608,33.441
23.83,22.573,34.7,175.98,5.3055,7.947,0.78501,22.579,33.567
23.84,22.544,34.702,175.57,5.3288,7.9987,0.78891,22.55,33.695
23.85,22.515,34.704,175.15,5.3521,8.0505,0.79283,22.521,33.826
23.86,22.485,34.707,174.73,5.3756,8.1023,0.79676,22.491,33.958
23.87,22.456,34.709,174.3,5.399,8.1542,0.8007,22.462,34.093
23.88,22.426,34.711,173.88,5.4226,8.2061,0.80465,22.432,34.23
23.89,22.397,34.713,173.45,5.4462,8.2579,0.80861,22.402,34.369
23.9,22.367,34.715,173.02,5.4699,8.3097,0.81256,22.373,34.51
23.91,22.337,34.717,172.59,5.4936,8.3614,0.81651,22.343,34.652
23.92,22.308,34.719,172.16,5.5174,8.4131,0.82045,22.313,34.796
23.93,22.278,34.721,171.73,5.5413,8.4646,0.82438,22.283,34.942
23.94,22.248,34.724,171.3,5.5652,8.5159,0.82829,22.253,35.089
23.95,22.219,34.726,170.87,5.5892,8.5671,0.83219,22.224,35.237
23.96,22.189,34.728,170.44,5.6132,8.6181,0.83606,22.194,35.387
23.97,22.16,34.73,170.02,5.6374,8.6689,0.8399,22.165,35.538
23.98,22.131,34.733,169.6,5.6616,8.7195,0.84373,22.136,35.69
23.99,22.102,34.735,169.18,5.6859,8.77,0.84753,22.106,35.843
24,22.073,34.738,168.77,5.7103,8.8205,0.85131,22.078,35.997
24.01,22.045,34.74,168.35,5.7347,8.871,0.85507,22.049,36.152
24.02,22.016,34.743,167.94,5.7592,8.9216,0.85883,22.02,36.308
24.03,21.988,34.745,167.53,5.7839,8.9722,0.86256,21.992,36.465
24.04,21.96,34.748,167.11,5.8086,9.023,0.86629,21.963,36.623
24.05,21.932,34.751,166.7,5.8334,9.074,0.87001,21.935,36.781
24.06,21.904,34.754,166.29,5.8583,9.1252,0.87372,21.907,36.941
24.07,21.876,34.757,165.87,5.8833,9.1767,0.87743,21.879,37.1
24.08,21.849,34.76,165.46,5.9084,9.2286,0.88114,21.852,37.261
24.09,21.821,34.763,165.04,5.9336,9.2809,0.88484,21.824,37.422
24.1,21.794,34.766,164.63,5.9589,9.3337,0.88855,21.797,37.584
24.11,21.767,34.769,164.21,5.9843,9.3869,0.89227,21.77,37.746
24.12,21.74,34.772,163.79,6.0099,9.4407,0.89598,21.743,37.908
24.13,21.714,34.776,163.37,6.0355,9.495,0.89971,21.716,38.071
24.14,21.687,34.779,162.94,6.0613,9.5497,0.90343,21.689,38.234
24.15,21.661,34.783,162.52,6.0871,9.6048,0.90715,21.663,38.397
24.16,21.634,34.786,162.1,6.1129,9.6601,0.91086,21.636,38.56
24.17,21.608,34.79,161.67,6.1389,9.7155,0.91456,21.61,38.723
24.18,21.582,34.793,161.25,6.1648,9.7708,0.91823,21.584,38.885
24.19,21.557,34.797,160.84,6.1908,9.826,0.92188,21.558,39.048
24.2,21.531,34.801,160.42,6.2168,9.881,0.92549,21.532,39.209
24.21,21.506,34.805,160.01,6.2428,9.9356,0.92906,21.507,39.37
24.22,21.48,34.809,159.61,6.2688,9.9897,0.9326,21.481,39.53
24.23,21.455,34.813,159.21,6.2949,10.043,0.93609,21.456,39.688
24.24,21.43,34.817,158.82,6.3211,10.097,0.93955,21.431,39.844
24.25,21.405,34.821,158.43,6.3474,10.15,0.94297,21.406,39.999
24.26,21.381,34.825,158.05,6.3737,10.202,0.94636,21.381,40.151
24.27,21.356,34.829,157.67,6.4003,10.254,0.94973,21.356,40.3
24.28,21.331,34.833,157.29,6.4269,10.306,0.95308,21.331,40.448
24.29,21.307,34.838,156.92,6.4539,10.358,0.95641,21.306,40.594
24.3,21.282,34.842,156.55,6.4811,10.41,0.95975,21.282,40.738
